CVE-ID,MITRE Assign Date,CVE Description,OG Label,New Label
cve-2016-7997,2016-09-09,the wpg format reader graphicsmagick 1.3.25 earlier allow remot attack caus denial servic assert failur crash via vector relat referenceblob null pointer,f,f
cve-2016-7786,2016-09-09,sopho cyberoam utm cr25ing 10.6.3 mr-5 allow remot authent user bypass intend access restrict via direct object refer demonstr request licenseinformation.jsp thi fix 10.6.5,f,t
cve-2016-8101,2016-09-09,the updat subsystem intel ssd toolbox 3.3.7 allow local user gain privileg via unspecifi vector,f,f
cve-2016-7420,2016-09-09,crypto++ aka cryptopp 5.6.4 document requir compile-tim ndebug definit disabl mani assert call unintend product use might allow context-depend attack obtain sensit inform leverag access process memori assert failur demonstr read core dump,f,f
cve-2016-7444,2016-09-09,the gnutls_ocsp_resp_check_crt function lib/x509/ocsp.c gnutl 3.4.15 3.5.x 3.5.4 verifi serial length ocsp respons might allow remot attack bypass intend certif valid mechan via vector involv trail byte left gnutls_malloc,f,f
cve-2016-7498,2016-09-09,openstack comput nova 13.0 properli delet instanc comput node allow remot authent user caus denial servic disk consumpt delet instanc resiz state note vulner exist cve-2015-3280 regress,f,f
cve-2016-7433,2016-09-09,ntp 4.2.8p9 properli perform initi sync calcul allow remot attack unspecifi impact via unknown vector relat `` root distanc includ peer dispers '',f,f
cve-2016-7426,2016-09-09,ntp 4.2.8p9 rate limit respons receiv configur sourc rate limit associ enabl allow remot attack caus denial servic prevent respons sourc send respons spoof sourc address,f,f
cve-2016-7429,2016-09-09,ntp 4.2.8p9 chang peer structur interfac receiv respons sourc allow remot attack caus denial servic prevent commun sourc send respons sourc interfac sourc use,f,f
cve-2016-7489,2016-09-09,teradata virtual machin commun edit v15.10 's perl script /opt/teradata/gsctools/bin/t2a.pl creat file /tmp insecur manner may lead elev code execut,f,f
cve-2016-7488,2016-09-09,teradata virtual machin commun edit v15.10 insecur file permiss /etc/luminex/pkgmgr these could allow local user modifi content execut command root,f,f
cve-2016-7490,2016-09-09,the instal script studioexpressinstal teradata studio express 15.12.00.00 creat file /tmp insecur A malici local user could creat symlink /tmp possibl clobber system file perhap elev privileg,f,f
cve-2016-7270,2016-09-09,the data provid sql server microsoft .net framework 4.6.2 mishandl developer-suppli key allow remot attack bypass alway encrypt protect mechan obtain sensit cleartext inform leverag key guessabl aka `` .net inform disclosur vulner '',f,f
cve-2016-7585,2016-09-09,An issu discov certain appl product maco 10.12.4 affect the issu involv mishandl dma `` efi '' compon It allow physic proxim attack discov filevault 2 encrypt password via craft thunderbolt adapt,f,f
cve-2016-7916,2016-09-09,race condit environ_read function fs/proc/base.c linux kernel 4.5.4 allow local user obtain sensit inform kernel memori read /proc/ /environ file process-setup time interv environment-vari copi incomplet,f,f
cve-2016-7915,2016-09-09,the hid_input_field function drivers/hid/hid-core.c linux kernel 4.6 allow physic proxim attack obtain sensit inform kernel memori caus denial servic out-of-bound read connect devic demonstr logitech DJ receiv,f,f
cve-2016-8104,2016-09-09,buffer overflow intel proset/wireless softwar driver version 19.20.3 allow local user crash iframewrk.ex caus potenti denial servic,f,f
cve-2016-8102,2016-09-09,unquot servic path vulner intel wireless bluetooth driver 16.x 17.x 18.1.1607.3129 allow local user launch process elev privileg,f,f
cve-2016-7405,2016-09-09,the qstr method pdo driver adodb librari php 5.x 5.20.7 might allow remot attack conduct sql inject attack via vector relat incorrect quot,f,f
cve-2016-7569,2016-09-09,directori travers vulner docker2aci 0.13.0 allow remot attack write arbitrari file via .. dot dot embed layer data imag,f,f
cve-2016-7938,2016-09-09,the zeromq parser tcpdump 4.9.0 integ overflow print-zeromq.c zmtp1_print_fram,f,f
cve-2016-7927,2016-09-09,the ieee 802.11 parser tcpdump 4.9.0 buffer overflow print-802_11.c ieee802_11_radio_print,f,f
cve-2016-7797,2016-09-09,pacemak 1.1.15 use pacemak remot might allow remot attack caus denial servic node disconnect via unauthent connect,f,f
cve-2016-7985,2016-09-09,the calm fast parser tcpdump 4.9.0 buffer overflow print-calm-fast.c calm_fast_print,f,f
cve-2016-8203,2016-09-13,A memori corrupt ipsec code path brocad netiron OS brocad mlx 5.8.00 5.8.00e 5.9.00 5.9.00bd 6.0.00 6.0.00a imag could allow attack caus denial servic line card reset via certain construct ipsec control packet,f,f
cve-2016-8213,2016-09-13,emc documentum webtop version 6.8 prior p18 version 6.8.1 prior p06 emc documentum taskspac version 6.7sp3 prior p02 emc documentum capit project version 1.9 prior p30 version 1.10 prior p17 emc documentum administr version 7.0 version 7.1 version 7.2 prior p18 contain store cross-sit script vulner could potenti exploit malici user compromis affect system,f,f
cve-2016-8201,2016-09-13,A csrf vulner brocad virtual traffic manag version releas prior includ 11.0 could allow attack trick logged-in user make administr chang traffic manag cluster,f,f
cve-2016-8211,2016-09-13,emc data protect advisor 6.1.x emc data protect advisor 6.2 emc data protect advisor 6.2.1 emc data protect advisor 6.2.2 emc data protect advisor 6.2.3 prior patch 446 path travers vulner may potenti exploit malici user compromis affect system,f,f
cve-2016-8212,2016-09-13,An issu discov emc rsa bsafe crypto-j version prior 6.2.2 there improp ocsp valid vulner ocsp respons two time valu thisupd nextupd these specifi valid period howev valu option crypto-j treat lack nextupd indic ocsp respons valid indefinit instead restrict valid brief period surround thisupd time thi vulner similar issu describ cve-2015-4748,f,f
cve-2016-8215,2016-09-13,emc rsa secur analyt 10.5.3 10.6.2 contain fix reflect cross-sit script vulner could potenti exploit malici user compromis affect system,f,f
cve-2016-8216,2016-09-13,emc data domain OS DD OS 5.4 version emc data domain OS DD OS 5.5 famili version prior 5.5.5.0 emc data domain OS DD OS 5.6 famili version prior 5.6.2.0 emc data domain OS DD OS 5.7 famili version prior 5.7.2.10 command inject vulner could potenti exploit malici user compromis affect system,f,f
cve-2016-8217,2016-09-13,emc rsa bsafe crypto-j version prior 6.2.2 pkc 12 time attack vulner A possibl time attack could carri modifi pkc 12 file integr mac password known An attack could feed modifi pkc 12 file toolkit guess current mac one byte time thi possibl crypto-j use non-constant-tim method compar store mac calcul mac thi vulner similar issu describ cve-2015-2601,f,f
cve-2016-8225,2016-09-16,unquot servic path vulner lenovo edg lenovo slim usb keyboard driver version earlier 1.21 allow local user execut code elev privileg,f,f
cve-2016-8223,2016-09-16,dure intern secur review lenovo identifi local privileg escal vulner lenovo system interfac foundat softwar instal window 10 pc user local privileg could run arbitrari code administr level privileg,f,f
cve-2016-8236,2016-09-16,reset default set may occur lenovo thinkserv tsm rd350 rd450 rd550 rd650 td350 prolong broadcast storm tsm version earlier 3.77,f,f
cve-2016-8226,2016-09-16,the bio lenovo system X M5 M6 X6 system allow administr caus denial servic via updat uefi data structur,f,f
cve-2016-8235,2016-09-16,privileg escal lenovo custom care softwar develop kit ccsdk version earlier 2.0.16.3 allow local user execut code elev privileg,f,f
cve-2016-8222,2016-09-16,A vulner identifi sign kernel driver bio thinkpad system allow attack window administrator-level privileg call system manag mode smm servic thi could lead denial servic attack allow certain bio variabl set alter boot sequenc the set chang bio password affect vulner,f,f
cve-2016-8224,2016-09-16,A vulner identifi lenovo notebook thinkserv system attack administr privileg system could instal program circumv intel manag engin ME protect thi could result denial servic privileg escal attack system,f,f
cve-2016-8233,2016-09-16,log file gener lenovo xclariti administr lxca version earlier 1.2.2 may contain user credenti non-secur clear text form could view non-privileg user,f,f
cve-2016-8221,2016-09-16,privileg escal lenovo xclariti administr earlier 1.2.0 lxca use manag rack switch chassi embed input/output modul iom certain log file viewabl authent user may contain password intern administr lxca account temporari password use intern lxca code,f,f
cve-2016-8237,2016-09-16,remot code execut lenovo updat lenovo system updat allow man-in-the-middl attack execut arbitrari code,f,f
cve-2016-8227,2016-09-16,privileg escal vulner lenovo transit applic use lenovo yoga flex miix system run window allow local user execut code elev privileg,f,f
cve-2016-8272,2016-09-18,huawei PC client softwar hisuit 4.0.5.300_ove inform leak vulner attack log system copi user 's proxi password caus inform leak,f,f
cve-2016-8271,2016-09-18,huawei espac iad v300r002c01spc100 earlier version inform leak vulner attack check download fault inform access special url,f,f
cve-2016-8276,2016-09-18,buffer overflow point-to-point protocol ethernet pppoe modul huawei usg2100 usg2200 usg5100 usg5500 unifi secur gateway softwar v300r001c10spc600 chap authent configur server allow remot attack caus denial servic server restart execut arbitrari code via craft packet sent authent,f,f
cve-2016-8280,2016-09-18,directori travers vulner huawei esight v300r003c20spc005 allow remot authent user read arbitrari file via unspecifi vector,f,f
cve-2016-8274,2016-09-18,huawei PC client softwar hisuit 4.0.5.300_ove dynam link librari dll hijack vulner attack make system load malici dll file execut arbitrari code,f,f
cve-2016-8275,2016-09-18,huawei anyoffic v200r006c00 could allow authent remot attack caus softwar deni servic upload xml bomb,f,f
cve-2016-8273,2016-09-18,huawei PC client softwar hisuit 4.0.5.300_ove use insecur http upgrad softwar packag download check integr softwar packag instal attack launch mitm attack interrupt replac download softwar packag compromis PC,f,f
cve-2015-8960,2016-09-20,the tl protocol 1.2 earlier support rsa_fixed_dh dss_fixed_dh rsa_fixed_ecdh ecdsa_fixed_ecdh valu clientcertificatetyp directli document abil comput master secret certain situat client secret key server public key server secret key make easier man-in-the-middl attack spoof tl server leverag knowledg secret key arbitrari instal client x.509 certif aka `` key compromis imperson kci '' issu,f,f
cve-2016-1000031,2016-09-22,apach common fileupload 1.3.3 diskfileitem file manipul remot code execut,f,f
cve-2016-8325,2016-09-26,vulner oracl one-to-on fulfil compon oracl e-busi suit subcompon intern oper support version affect 12.1.1 12.1.2 12.1.3 12.2.3 12.2.4 12.2.5 12.2.6 easili exploit vulner allow unauthent attack network access via http compromis oracl one-to-on fulfil success attack vulner result unauthor creation delet modif access critic data oracl one-to-on fulfil access data well unauthor access critic data complet access oracl one-to-on fulfil access data cvss v3.0 base score 9.1 confidenti integr impact,f,f
cve-2016-8329,2016-09-26,vulner peoplesoft enterpris peopletool compon oracl peoplesoft product subcompon mobil applic platform support version affect 8.54 8.55 easili exploit vulner allow unauthent attack network access via http compromis peoplesoft enterpris peopletool success attack requir human interact person attack vulner peoplesoft enterpris peopletool attack may significantli impact addit product success attack vulner result unauthor updat insert delet access peoplesoft enterpris peopletool access data well unauthor read access subset peoplesoft enterpris peopletool access data cvss v3.0 base score 6.1 confidenti integr impact,f,f
cve-2016-8378,2016-09-28,An issu discov lynxspr jenesi ba bridg version 1.1.8 older the applic 's databas lack suffici safeguard protect credenti,f,f
cve-2016-8356,2016-09-28,An issu discov kabona AB webdatorcentr wdc applic prior version 3.4.0 the web server url input sanit correctli may allow cross-sit script vulner,f,f
cve-2016-8353,2016-09-28,An issu discov osisoft PI web api 2015 R2 version 1.5.1 there weak product may allow attack access PI system without proper permiss,f,f
cve-2016-8348,2016-09-28,An xml extern entiti xxe issu discov emerson liebert sitescan web version 6.5 prior An attack may enter malici input liebert sitescan weakli configur xml parser caus applic execut arbitrari code disclos file content server connect network,f,f
cve-2016-8352,2016-09-28,An issu discov schneider electr connexium firewal tcsefec23f3f20 version tcsefec23f3f21 version tcsefec23fcf20 version tcsefec23fcf21 version tcsefec2cf3f20 version A stack-bas buffer overflow trigger snmp login authent process may allow attack remot execut code,f,f
cve-2016-8354,2016-09-28,An issu discov schneider electr uniti pro prior v11.1 uniti project compil x86 instruct load onto plc simul deliv uniti pro these x86 instruct subsequ execut directli simul A special craft patch uniti project file make simul execut malici code redirect control flow instruct,f,f
cve-2016-8347,2016-09-28,An issu discov kabona AB webdatorcentr wdc applic prior version 3.4.0 wdc limit authent attempt may allow brute forc attack method,f,f
cve-2016-8346,2016-09-28,An issu discov moxa edr-810 industri secur router By access specif uniform resourc locat url web server malici user abl access configur log file privileg escal,f,f
