CVE-ID,MITRE Assign Date,ZDI Published Date,Severity Score,CVE Description,ZDI Description,OG Label,New Label,In ZDI
cve-2016-9417,2016-11-17,,0.0,the fetch_remote_fil function mybb aka mybulletinboard 1.8.8 mybb merg system 1.8.8 allow remot attack conduct server-sid request forgeri ssrf attack via unspecifi vector,,f,f,f
cve-2016-9448,2016-11-18,,0.0,the tifffetchnormaltag function libtiff 4.0.6 allow remot attack caus denial servic null pointer derefer crash set tag tiff_setget_c16ascii tiff_setget_c32_ascii valu access 0-byte array note vulner exist incomplet fix cve-2016-9297,,f,f,f
cve-2016-9450,2016-11-18,,0.0,the user password reset form drupal 8.x 8.2.3 allow remot attack conduct cach poison attack leverag failur specifi correct cach context,,f,f,f
cve-2016-9446,2016-11-18,,0.0,the vmnc decod gstreamer initi render canva allow remot attack obtain sensit inform demonstr thumbnail simpl 1 frame vmnc movi draw alloc render canva,,f,f,f
cve-2016-9452,2016-11-18,,0.0,the transliter mechan drupal 8.x 8.2.3 allow remot attack caus denial servic via craft url,,f,f,f
cve-2016-9427,2016-11-18,,0.0,integ overflow vulner bdwgc 2016-09-27 allow attack caus client bdwgc denial servic heap buffer overflow crash possibl execut arbitrari code via huge alloc,,f,f,f
cve-2016-9447,2016-11-18,,0.0,the rom map nsf decod gstreamer 0.10.x allow remot attack caus denial servic out-of-bound read write possibl execut arbitrari code via craft nsf music file,,f,f,f
cve-2016-9449,2016-11-18,,0.0,the taxonomi modul drupal 7.x 7.52 8.x 8.2.3 might allow remot authent user obtain sensit inform taxonomi term leverag inconsist name access queri tag,,f,f,f
cve-2016-9445,2016-11-18,,0.0,integ overflow vmnc decod gstreamer allow remot attack caus denial servic crash via larg width height valu trigger buffer overflow,,f,f,f
cve-2016-9469,2016-11-19,,0.0,multipl version gitlab expos danger method authent user could lead delet issu mergerequest object gitlab instanc for gitlab instanc publicli avail project vulner could exploit unauthent user A fix includ version 8.14.3 8.13.8 8.12.11 releas decemb 5th 2016 3:59 pst the gitlab version vulner 8.13.0 8.13.0-ee 8.13.1 8.13.1-ee 8.13.2 8.13.2-ee 8.13.3 8.13.3-ee 8.13.4 8.13.4-ee 8.13.5 8.13.5-ee 8.13.6 8.13.6-ee 8.13.7 8.14.0 8.14.0-ee 8.14.1 8.14.2 8.14.2-ee,,f,f,f
cve-2016-9468,2016-11-19,,0.0,nextcloud server 9.0.54 10.0.1 owncloud server 9.0.6 9.1.2 suffer content spoof dav app the except messag display dav endpoint contain partial user-control input lead potenti misrepresent inform,,f,f,f
cve-2016-9466,2016-11-19,,0.0,nextcloud server 10.0.1 owncloud server 9.0.6 9.1.2 suffer reflect xss galleri applic the galleri app properli sanit except messag nextcloud/owncloud server due endpoint attack could influenc error messag led reflect cross-site-script vulner,,f,f,f
cve-2016-9470,2016-11-19,,0.0,reviv adserv 3.2.5 4.0 suffer reflect file download www/delivery/asyncspc.php vulner fairli new reflect file download rfd web attack vector enabl attack gain complet control victim 's machin virtual download file trust domain,,f,f,f
cve-2016-9465,2016-11-19,,0.0,nextcloud server 10.0.1 owncloud server 9.0.6 9.1.2 suffer store xss carddav imag export the carddav imag export function implement nextcloud/owncloud allow download imag store within vcard due perform kind verif imag content prone store cross-sit script attack,,f,f,f
cve-2016-9464,2016-11-19,,0.0,nextcloud server 9.0.54 10.0 suffer improp author check remov share the share backend implement nextcloud differenti share user group In case receiv group share user abl unshar file whole group the previou api implement simpli unshar file user group,,f,f,f
cve-2016-9463,2016-11-19,,0.0,nextcloud server 9.0.54 10.0.1 owncloud server 9.1.2 9.0.6 8.2.9 suffer smb user authent bypass nextcloud/owncloud includ option default enabl smb authent compon allow authent user smb server thi backend implement way tri connect smb server succeed consid user logged-in the backend properli take account smb server kind anonym auth configur thi default smb server nowaday allow unauthent attack gain access account without valid credenti note the smb backend disabl default requir manual configur nextcloud/owncloud config file If configur smb backend 're affect vulner,,f,f,f
cve-2016-9473,2016-11-19,,0.0,brave browser io 1.2.18 brave browser android 1.9.56 earlier suffer full address bar spoof allow attack trick victim display malici page legitim domain name,,f,f,f
cve-2016-9471,2016-11-19,,0.0,reviv adserv 3.2.5 4.0 suffer special element inject usernam n't properli sanitis creat user reviv adserv instanc especi control charact filter allow appar ident usernam co-exist system due fact charact normal ignor html page display browser the issu could therefor exploit user spoof although elev privileg requir creat user within reviv adserv,,f,f,f
cve-2016-9456,2016-11-19,,0.0,reviv adserv 3.2.3 suffer cross-sit request forgeri csrf the reviv adserv team conduct secur audit admin interfac script order identifi fix potenti csrf vulner over 20+ issu fix,,f,f,f
cve-2016-9472,2016-11-19,,0.0,reviv adserv 3.2.5 4.0 suffer reflect xss the reviv adserv web instal script vulner reflect xss attack via dbhost dbuser possibl paramet It note window attack vector possibl extrem narrow unlik attack could actual effect,,f,f,f
cve-2016-9462,2016-11-19,,0.0,nextcloud server 9.0.52 owncloud server 9.0.4 properli verifi restor privileg restor file the restor capabl nextcloud/owncloud verifi whether user read-onli access share thu user read-onli access abl restor old version,,f,f,f
cve-2016-9455,2016-11-19,,0.0,reviv adserv 3.2.3 suffer cross-sit request forgeri csrf A number script reviv adserv 's user interfac vulner csrf attack www/admin/banner-acl.php www/admin/banner-activate.php www/admin/banner-advanced.php www/admin/banner-modify.php www/admin/banner-swf.php www/admin/banner-zone.php www/admin/tracker-modify.php,,f,f,f
cve-2016-9457,2016-11-19,,0.0,reviv adserv 3.2.3 suffer reflect xss www/admin/stats.php vulner reflect xss attack via multipl paramet properli sanitis escap display setperpag pageid bannerid period_start period_end possibl other,,f,f,f
cve-2016-9461,2016-11-19,,0.0,nextcloud server 9.0.52 owncloud server 9.0.4 properli verifi edit check permiss webdav copi action the webdav endpoint properli check permiss webdav copi action thi allow authent attack access read-onli share put new file It possibl modifi exist file,,f,f,f
cve-2016-9538,2016-11-21,,0.0,tools/tiffcrop.c libtiff 4.0.6 read undefin buffer readcontigstripsintobuff uint16 integ overflow report msvr 35100,,f,f,f
cve-2016-9534,2016-11-21,,0.0,tif_write.c libtiff 4.0.6 issu error code path tiffflushdata1 n't reset tif_rawcc tif_rawcp member report msvr 35095 aka `` tiffflushdata1 heap-buffer-overflow '',,f,f,f
cve-2016-9535,2016-11-21,,0.0,tif_predict.h tif_predict.c libtiff 4.0.6 assert lead assert failur debug mode buffer overflow releas mode deal unusu tile size like ycbcr subsampl report msvr 35105 aka `` predictor heap-buffer-overflow '',,f,f,f
cve-2016-9540,2016-11-21,,0.0,tools/tiffcp.c libtiff 4.0.6 out-of-bound write tile imag odd tile width versu imag width report msvr 35103 aka `` cpstriptotil heap-buffer-overflow '',,f,f,f
cve-2016-9564,2016-11-22,,0.0,buffer overflow send_redirect boa webserv 0.92r allow remot attack do via http get request request long uri '/ charact,,f,f,f
cve-2016-9562,2016-11-22,,0.0,sap netweav AS java 7.4 allow remot attack caus denial servic null pointer except icman outag via http request sap.com~p4tunnelingapp web/myservlet uri aka sap secur note 2313835,,f,f,f
cve-2016-9567,2016-11-22,,0.0,the mdnie system servic samsung mobil S7 devic M 6.0 softwar properli restrict setmdniescreencurtain api call enabl attack control devic 's screen thi exploit via craft applic eavesdrop phone shutdown record convers the samsung ID sve-2016-6343,,f,f,f
cve-2016-9559,2016-11-22,,0.0,coders/tiff.c imagemagick 7.0.3.7 allow remot attack caus denial servic null pointer derefer crash via craft imag,,f,f,f
cve-2016-9558,2016-11-22,,0.0,1 libdwarf/dwarf_leb.c 2 dwarfdump/print_frames.c libdwarf 20161124 allow remot attack unspecifi impact via craft bit pattern sign leb number aka `` negat overflow '',,f,f,f
cve-2015-8978,2016-11-22,,0.0,In soap lite aka soap :lite extens perl 1.14 earlier exampl attack consist defin 10 xml entiti defin consist 10 previou entiti document consist singl instanc largest entiti expand one billion copi first entiti the amount comput memori use handl extern soap call would like exceed avail process pars xml,,f,f,f
cve-2016-9637,2016-11-23,,0.0,the 1 ioport_read 2 ioport_writ function xen qemu use devic model within xen might allow local x86 hvm guest OS administr gain qemu process privileg via vector involv out-of-rang ioport access,,f,f,f
cve-2016-9638,2016-11-24,,0.0,In bmc patrol 9.13.10.02 binari `` listguests64 '' configur setuid bit howev execut look binari name `` virsh '' use path environ variabl the `` listguests64 '' program run `` virsh '' use root privileg thi allow local user elev privileg root,,f,f,f
cve-2016-9639,2016-11-25,,0.0,salt 2015.8.11 allow delet minion read write minion id relat cach,,f,f,f
cve-2016-9643,2016-11-26,,0.0,"the regex code webkit 2.4.11 allow remot attack caus denial servic memori consumpt demonstr larg number open parenthesi dollar follow -2,16 larg number plu close parenthesi",,f,f,f
cve-2016-9675,2016-11-29,,0.0,openjpeg A heap-bas buffer overflow flaw found patch cve-2013-6045 A craft j2k imag could caus applic crash potenti execut arbitrari code,,f,f,f
cve-2016-9679,2016-11-30,,0.0,citrix provis servic 7.12 allow attack execut arbitrari code overwrit function pointer,,f,f,f
cve-2016-9678,2016-11-30,,0.0,use-after-fre vulner citrix provis servic 7.12 allow attack execut arbitrari code via unspecifi vector,,f,f,f
cve-2016-9685,2016-11-30,,0.0,multipl memori leak error path fs/xfs/xfs_attr_list.c linux kernel 4.5.1 allow local user caus denial servic memori consumpt via craft xf filesystem oper,,f,f,f
cve-2016-9686,2016-11-30,,0.0,the puppet commun protocol pcp broker incorrectli valid messag header size An attack could use crash pcp broker prevent command sent agent thi resolv puppet enterpris 2016.4.3 2016.5.2,,f,f,f
cve-2016-9693,2016-12-01,,0.0,ibm busi process manag 7.5 8.0 8.5 file download capabl vulner set attack ultim attack caus unauthent victim download malici payload An exist file type restrict bypass payload might consid execut caus damag victim 's machin ibm refer 1998655,,f,f,f
cve-2016-9740,2016-12-01,,0.0,ibm qradar 7.2 could allow remot attack consum resourc server due properli restrict size amount resourc request actor ibm refer 1999556,,f,f,f
cve-2016-9725,2016-12-01,,0.0,ibm qradar incid forens 7.2 allow cross-origin resourc share cor mechan allow web site request resourc extern site avoid need duplic ibm refer 1999539,,f,f,f
cve-2016-9748,2016-12-01,,0.0,ibm ration door next gener 5.0 6.0 disclos sensit inform error respons messag could use attack system,,f,f,f
cve-2016-9697,2016-12-01,,0.0,An unspecifi vulner ibm rhapsodi DM 4.0 5.0 6.0 could allow attack perform json hijack attack A json hijack attack may expos attack inform pass server browser ibm refer 1999960,,f,f,f
cve-2016-9703,2016-12-01,,0.0,ibm secur ident manag virtual applianc invalid session token could allow unauthor user physic access work station obtain sensit inform,,f,f,f
cve-2016-9752,2016-12-01,,0.0,In serendip 2.0.5 attack bypass ssrf protect use malform IP address e.g. http //127.1 30x aka redirect http statu code,,f,f,f
cve-2016-9726,2016-12-01,,0.0,ibm qradar incid forens 7.2 could allow remot authent attack execut arbitrari command system By send specially-craft request attack could exploit vulner execut arbitrari command system ibm refer 1999542,,f,f,f
cve-2016-9727,2016-12-01,,0.0,ibm qradar 7.2 could allow remot authent attack execut arbitrari command system By send specially-craft request attack could exploit vulner execut arbitrari command system ibm refer 1999542,,f,f,f
cve-2016-9757,2016-12-02,,0.0,In creat tag page rapid7 nexpos version 6.4.12 user interfac authent user capabl creat tag inject cross-sit script xss element tag name field onc tag view tag detail page rapid7 nexpos 6.4.12 UI anoth authent user script run user 's browser context,,f,f,f
cve-2016-9810,2016-12-04,,0.0,the gst_decode_chain_free_intern function flxdex decod gst-plugins-good gstreamer 1.10.2 allow remot attack caus denial servic invalid memori read crash via invalid file trigger incorrect unref call,,f,f,f
cve-2016-9814,2016-12-04,,0.0,the validatesignatur method saml2\util class simplesamlphp 1.14.10 simplesamlphp/saml2 librari 1.9.1 1.10.x 1.10.3 2.x 2.3.3 allow remot attack spoof saml respons possibl caus denial servic memori consumpt leverag improp convers return valu boolean,,f,f,f
cve-2016-9835,2016-12-05,,0.0,directori travers vulner file `` jcss.php '' zikula 1.3.x 1.3.11 1.4.x 1.4.4 window allow remot attack launch php object inject upload serial file,,f,f,f
cve-2016-9832,2016-12-05,,0.0,pricewaterhousecoop pwc ace-abap 8.10.304 sap secur allow remot authent user conduct abap inject attack execut arbitrari code via 1 sapgui 2 internet commun framework icf http http demonstr webgui report,,f,f,f
cve-2016-9839,2016-12-05,,0.0,In mapserv 7.0.3 ogr driver error messag verbos may leak sensit inform data connect fail,,f,f,f
cve-2016-9837,2016-12-05,,0.0,An issu discov templates/beez3/html/com_content/article/default.php joomla 3.6.5 inadequ permiss check beez3 layout overrid com_cont articl view allow user view articl publicli access demonstr index.php option=com_cont view=articl id=1 template=beez3 request,,f,f,f
cve-2016-9872,2016-12-06,,0.0,emc documentum D2 version 4.5 emc documentum D2 version 4.6 reflect cross-sit script vulner could potenti exploit malici user compromis affect system,,f,f,f
cve-2016-9856,2016-12-06,,0.0,An xss issu discov phpmyadmin improp fix cve-2016-2559 pmasa-2016-10 thi issu resolv use copi hash avoid race condit all 4.6.x version prior 4.6.5 4.4.x version prior 4.4.15.9 4.0.x version prior 4.0.10.18 affect,,f,f,f
cve-2016-9879,2016-12-06,,0.0,An issu discov pivot spring secur 3.2.10 4.1.x 4.1.4 4.2.x 4.2.1 spring secur consid url path paramet process secur constraint By ad url path paramet encod `` '' request attack may abl bypass secur constraint the root caus issu lack clariti regard handl path paramet servlet specif some servlet contain includ path paramet valu return getpathinfo spring secur use valu return getpathinfo part process map request secur constraint the unexpect presenc path paramet caus constraint bypass user apach tomcat current version affect vulner sinc tomcat follow guidanc previous provid servlet expert group strip path paramet valu return getcontextpath getservletpath getpathinfo user servlet contain base apach tomcat may may affect depend whether handl path paramet modifi user ibm webspher applic server 8.5.x known affect user contain implement servlet specif may affect,,f,f,f
